id_x,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,id_y,name,capacity,grass,dome,city,state,zip,countryCode,timezone,latitude,longitude,elevation,constructionYear
401693677,2024,1,regular,2024-08-24T04:00:00.000Z,True,True,True,False,,,,124179,Lincoln (CA),ii,Independent DII,7.0,"[0, 0, 0, 7]",,,,108382,College of Idaho,,,45.0,"[14, 7, 14, 10]",,,,,,,,,,,,,,,,,,,,
401635525,2024,1,regular,2024-08-24T16:00:00.000Z,False,True,True,True,47998.0,3504.0,Aviva Stadium,59,Georgia Tech,fbs,ACC,24.0,"[7, 7, 0, 10]",0.9913955304658811,1497.0,1513.0,52,Florida State,fbs,ACC,21.0,"[8, 6, 0, 7]",0.008604469534118864,1692.0,1676.0,7.822223962,,Aer Lingus College Football Classic,3504.0,Aviva Stadium,51700.0,True,False,Dublin,,,IE,,53.33523,-6.228447,2.264276505,2010.0
401654665,2024,1,regular,2024-08-24T19:30:00.000Z,False,True,False,False,16125.0,3827.0,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,fcs,UAC,26.0,"[16, 10, 0, 0]",0.054366198232126725,,,2377,McNeese,fcs,Southland,23.0,"[7, 0, 3, 13]",0.9456338017678733,,,5.5640247878,,,3827.0,"Memorial Stadium (Stephenville, TX)",12000.0,,False,Stephenville,TX,,US,,32.2191836,-98.2130634,,
401643697,2024,1,regular,2024-08-24T20:00:00.000Z,False,True,False,False,17314.0,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,31.0,"[10, 14, 7, 0]",0.30110066648514766,1234.0,1234.0,147,Montana State,fcs,Big Sky,35.0,"[0, 14, 0, 21]",0.6988993335148523,,,4.9273181699,,,3971.0,University Stadium (NM),39224.0,False,False,Albuquerque,NM,87131,US,America/Denver,35.0669479,-106.6283225,1554.471924,1960.0
401654662,2024,1,regular,2024-08-24T23:00:00.000Z,False,True,True,False,4358.0,3689.0,Cramton Bowl,2546,Southeast Missouri State,fcs,Big South-OVC,37.0,"[7, 6, 8, 16]",0.994947815730074,,,2453,North Alabama,fcs,UAC,15.0,"[8, 7, 0, 0]",0.005052184269926041,,,7.1719013459,,FCS Kickoff,3689.0,Cramton Bowl,25000.0,False,False,Montgomery,AL,36101,US,America/Chicago,32.37949,-86.293002,75.10210419,1922.0
401636372,2024,1,regular,2024-08-24T23:30:00.000Z,False,True,True,False,22210.0,4246.0,Center Parc Stadium,2450,Norfolk State,fcs,MEAC,23.0,"[14, 0, 3, 6]",0.918362106299498,,,50,Florida A&M,fcs,SWAC,24.0,"[7, 3, 14, 0]",0.081637893700502,,,4.6903128028,,Cricket MEAC/SWAC Challenge Kickoff,4246.0,Center Parc Stadium,25000.0,False,False,Atlanta,GA,30315,US,America/New_York,33.735267,-84.389949,287,2017.0
401643696,2024,1,regular,2024-08-25T00:00:00.000Z,False,True,False,False,20263.0,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,24.0,"[7, 10, 7, 0]",0.1027094743544201,1222.0,1243.0,2567,SMU,fbs,ACC,29.0,"[0, 10, 3, 16]",0.8972905256455799,1690.0,1669.0,7.6714922497,,,3816.0,Mackay Stadium,27000.0,False,False,Reno,NV,89557,US,America/Los_Angeles,39.5469459,-119.8175435,1406.57605,1966.0
401643858,2024,1,regular,2024-08-25T03:59:00.000Z,False,True,False,False,12206.0,7220.0,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,35.0,"[14, 0, 7, 14]",0.9564689570884497,1227.0,1227.0,2169,Delaware State,fcs,MEAC,14.0,"[0, 7, 7, 0]",0.0435310429115503,,,5.224356278,,,7220.0,Clarence T.C. Ching Athletics Complex,9000.0,True,False,Honolulu,HI,96822,,,21.294294,-157.819338,20,
401675545,2024,1,regular,2024-08-29T04:00:00.000Z,True,True,False,True,,6123.0,Jackson Field,2834,Sul Ross State,ii,Lone Star,21.0,"[0, 7, 14, 0]",,,,2704,West Texas A&M,ii,Lone Star,42.0,"[0, 21, 7, 14]",,,,,,,6123.0,Jackson Field,4000.0,,False,Alpine,TX,79830,US,,30.3573802,-103.6609367,,
401628458,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,47803.0,6577.0,SHI Stadium,164,Rutgers,fbs,Big Ten,44.0,"[7, 10, 14, 13]",0.9969831120621432,1460.0,1460.0,47,Howard,fcs,MEAC,7.0,"[0, 7, 0, 0]",0.003016887937856816,,,4.6819518771,,,6577.0,SHI Stadium,52454.0,False,False,Piscataway,NJ,08854,US,,40.5462553,-74.4660408,,
401674318,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,,3950.0,Superior Dome,128,Northern Michigan,ii,GLIAC,7.0,"[0, 0, 0, 7]",,,,134,Minnesota Duluth,ii,Northern Sun,35.0,"[6, 7, 15, 7]",,,,,,,3950.0,Superior Dome,8000.0,False,False,Marquette,MI,70118,US,America/Detroit,46.560589,-87.393741,186.4,1991.0
401628580,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,5421.0,717.0,Villanova Stadium,222,Villanova,fcs,CAA,24.0,"[10, 7, 7, 0]",0.23680753263995083,,,2754,Youngstown State,fcs,MVFC,17.0,"[0, 3, 7, 7]",0.7631924673600492,,,4.2684188077,,,717.0,Villanova Stadium,12500.0,False,False,Villanova,PA,19085,US,America/New_York,40.0343329,-75.3367666,127.3836746,1927.0
401673370,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,,3663.0,Burke-Tarr Stadium,2105,Carson-Newman College,ii,South Atlantic,50.0,"[7, 19, 17, 7]",,,,2890,Reinhardt University,,,7.0,"[0, 7, 0, 0]",,,,,,,3663.0,Burke-Tarr Stadium,6500.0,,False,Jefferson City,TN,,US,,36.122311,-83.4923961,,
401673041,2024,1,regular,2024-08-29T22:00:00.000Z,False,True,False,False,6155.0,3774.0,Jayne Stadium,2413,Morehead State,fcs,Pioneer,17.0,"[0, 10, 0, 7]",,,,2119,Central State (OH),ii,SIAC,10.0,"[0, 10, 0, 0]",,,,,,,3774.0,Jayne Stadium,10000.0,False,False,Morehead,KY,40351,US,America/New_York,38.1916481,-83.4253315,228.1033936,1964.0
401634299,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,56919.0,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,38.0,"[7, 7, 3, 21]",0.9918432913255499,1606.0,1606.0,2717,Western Carolina,fcs,Southern,21.0,"[14, 0, 7, 0]",0.008156708674450064,,,7.4610249317,,,3670.0,Carter-Finley Stadium,58000.0,True,False,Raleigh,NC,27695,US,America/New_York,35.8008001,-78.7195655,117.0089951,1966.0
401628592,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,8096.0,3998.0,Zable Stadium,2729,William & Mary,fcs,CAA,41.0,"[14, 14, 13, 0]",0.998934559408119,,,2678,VMI,fcs,Southern,7.0,"[0, 7, 0, 0]",0.0010654405918809617,,,2.6764257434,,,3998.0,Zable Stadium,12400.0,False,False,Williamsburg,VA,23186,US,America/New_York,37.2730996,-76.7137202,26.07615852,1935.0
401636387,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,11145.0,3817.0,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,30.0,"[7, 7, 7, 9]",0.9698949195350997,1156.0,1156.0,2296,Jackson State,fcs,SWAC,14.0,"[0, 7, 7, 0]",0.030105080464900347,,,6.4645770987,,,3817.0,Malone Stadium,27617.0,False,False,Monroe,LA,71209,US,America/Chicago,32.5308089,-92.0660602,22.998209,1978.0
401674525,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6035.0,"Memorial Stadium (Wayne, NE)",2844,Wayne State (NE),ii,Northern Sun,49.0,"[7, 7, 21, 14]",,,,2402,Missouri S&T,ii,Great Lakes,17.0,"[0, 3, 0, 14]",,,,,,,6035.0,"Memorial Stadium (Wayne, NE)",2500.0,,False,Wayne,NE,68787,US,,42.1941294,-97.169623,,
401634143,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,7219.0,4417.0,Five Star Stadium at the Moye Complex,2382,Mercer,fcs,Southern,63.0,"[14, 14, 14, 21]",0.9989699805437935,,,2506,Presbyterian,fcs,Pioneer,10.0,"[3, 0, 7, 0]",0.0010300194562065101,,,2.8773607294,,,4417.0,Five Star Stadium at the Moye Complex,10200.0,False,False,Macon,GA,31207,US,America/New_York,32.8262075,-83.6522485,138.6699677,2013.0
401644727,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,16400.0,3965.0,UB Stadium,2084,Buffalo,fbs,Mid-American,30.0,"[13, 3, 7, 7]",0.9963644776637445,1357.0,1357.0,322,Lafayette,fcs,Patriot,13.0,"[0, 0, 6, 7]",0.0036355223362555256,,,4.5184667445,,,3965.0,UB Stadium,30270.0,False,False,Amherst,NY,14260,US,America/New_York,42.9991334,-78.7775113,181.5759735,1993.0
401644730,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,18055.0,3786.0,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,66.0,"[14, 28, 24, 0]",0.990740332770375,1333.0,1333.0,2115,Central Connecticut,fcs,NEC,10.0,"[7, 0, 3, 0]",0.009259667229625013,,,3.5315915573,,,3786.0,Kelly/Shorts Stadium,30255.0,False,False,Mount Pleasant,MI,48859,US,America/Detroit,43.5777313,-84.7709904,240.9007721,1972.0
401674307,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5874.0,Chet Anderson Stadium,132,Bemidji State,ii,Northern Sun,19.0,"[0, 0, 3, 10, 6]",,,,2392,Michigan Tech,ii,GLIAC,13.0,"[7, 0, 3, 3, 0]",,,,,,,5874.0,Chet Anderson Stadium,3500.0,,False,Bemidji,MN,56601,US,,47.4785418,-94.8907869,,
401675822,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,3638.0,MDU Resources Community Bowl,559,University of Mary,ii,Northern Sun,23.0,"[9, 7, 7, 0]",,,,2939,Jamestown College,,,6.0,"[0, 0, 0, 6]",,,,,,,3638.0,MDU Resources Community Bowl,6000.0,,False,Bismarck,ND,,US,,46.808327,-100.783739,,
401674174,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6062.0,Gable Field at Doc Wadley Stadium,196,Northeastern State,ii,Independent DII,31.0,"[14, 17, 0, 0]",,,,137,Missouri Western,ii,Mid America,33.0,"[14, 0, 13, 6]",,,,,,,6062.0,Gable Field at Doc Wadley Stadium,8300.0,,False,Tahlequah,OK,74464,US,,35.91537,-94.969956,,
401676074,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,,4431.0,Chryst Field at Biemesderfer Stadium,210,Millersville,ii,Pennsylvania State Athletic,7.0,"[0, 7, 0, 0]",,,,2134,Clarion,ii,Pennsylvania State Athletic,36.0,"[7, 0, 15, 14]",,,,,,,4431.0,Chryst Field at Biemesderfer Stadium,5300.0,,False,Millersville,PA,17551,US,,39.997998,-76.3545372,,
401674295,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5886.0,West Family Stadium,2699,West Liberty,ii,Mountain East,21.0,"[0, 7, 7, 7]",,,,2682,Walsh,ii,Great Midwest Athletic,41.0,"[20, 7, 7, 7]",,,,,,,5886.0,West Family Stadium,4000.0,,False,Wheeling,WV,26003,US,,40.0639616,-80.7209149,,
401675476,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6046.0,Meares Stadium,2369,Mars Hill,ii,South Atlantic,16.0,"[0, 7, 3, 6]",,,,2170,Delta State,ii,Gulf South,47.0,"[0, 10, 14, 23]",,,,,,,6046.0,Meares Stadium,5000.0,,False,Mars Hill,NC,,US,,35.82685585,-82.55057686987725,,
401628582,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,44206.0,3652.0,FBC Mortgage Stadium,2116,UCF,fbs,Big 12,57.0,"[6, 23, 28, 0]",0.9984304429832914,1578.0,1578.0,160,New Hampshire,fcs,CAA,3.0,"[0, 3, 0, 0]",0.0015695570167085782,,,3.4992540194,,,3652.0,FBC Mortgage Stadium,44206.0,True,False,Orlando,FL,32816,US,America/New_York,28.6079765,-81.1927233,20.94113731,2007.0
401628579,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,17244.0,3695.0,Delaware Stadium,48,Delaware,fcs,CAA,48.0,"[14, 20, 7, 7]",0.9915025125216215,,,2803,Bryant,fcs,CAA,17.0,"[3, 7, 0, 7]",0.00849748747837853,,,3.0604916608,,,3695.0,Delaware Stadium,22000.0,False,False,Newark,DE,19713,US,America/New_York,39.6617428,-75.7488224,28.74350357,1952.0
401634152,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,4378.0,3710.0,Ernest W. Spangler Stadium,2241,Gardner-Webb,fcs,Big South-OVC,20.0,"[3, 10, 7, 0]",0.5721206203546367,,,2747,Wofford,fcs,Southern,21.0,"[8, 3, 0, 10]",0.42787937964536327,,,7.0427787593,,,3710.0,Ernest W. Spangler Stadium,9000.0,False,False,Boiling Springs,NC,28152,US,America/New_York,35.2457593,-81.6739887,253.207016,1969.0
401628581,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,29450.0,3630.0,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,45.0,"[7, 10, 21, 7]",0.9025691144714703,1431.0,1431.0,2448,North Carolina A&T,fcs,CAA,13.0,"[7, 3, 0, 3]",0.09743088552852974,,,4.0055730674,,,3630.0,Allegacy Federal Credit Union Stadium,31500.0,False,False,Winston-Salem,NC,27105,US,America/New_York,36.1305507,-80.2545851,283.548584,1968.0
401674221,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,6052.0,Herb Parker Stadium,568,Minot State,ii,Northern Sun,38.0,"[17, 7, 0, 14]",,,,628,Valley City State,,,7.0,"[0, 0, 7, 0]",,,,,,,6052.0,Herb Parker Stadium,4250.0,,False,Minot,ND,58702,US,,48.23251,-101.296273,,
401674184,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5134.0,Bearcat Stadium,138,Northwest Missouri St,ii,Mid America,22.0,"[0, 0, 9, 13]",,,,2364,Minnesota State Mankato,ii,Northern Sun,36.0,"[8, 14, 7, 7]",,,,,,,5134.0,Bearcat Stadium,6500.0,,False,Maryville,MO,64468,US,,40.3460468,-94.8723858,,
401674305,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,500.0,6212.0,Bishop Schmitt Field,112335,Wheeling,ii,Mountain East,25.0,"[7, 10, 0, 8]",,,,2385,Mercyhurst,fcs,NEC,28.0,"[7, 14, 7, 0]",,,,,,,6212.0,Bishop Schmitt Field,2200.0,,False,Wheeling,WV,26003,US,,40.0639616,-80.7209149,,
401644729,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,12786.0,3700.0,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,41.0,"[20, 7, 7, 7]",0.9928386384421355,1431.0,1431.0,2230,Fordham,fcs,Patriot,17.0,"[0, 3, 7, 7]",0.0071613615578645096,,,2.6308489164,,,3700.0,Doyt L. Perry Stadium,24000.0,False,False,Bowling Green,OH,43403,US,America/New_York,41.3780114,-83.6225,205.9057465,1966.0
401674363,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,True,,4440.0,Sox Harrison Stadium,2205,Edinboro University,ii,Pennsylvania State Athletic,12.0,"[3, 3, 0, 6]",,,,2188,East Stroudsburg University,ii,Pennsylvania State Athletic,24.0,"[10, 0, 14, 0]",,,,,,,4440.0,Sox Harrison Stadium,6000.0,,False,Edinboro,PA,,US,,41.8742225,-80.1317236,,
401674274,2024,1,regular,2024-08-29T23:00:00.000Z,False,True,False,False,,5943.0,Duvall-Rosier Field,2986,Fairmont State,ii,Mountain East,56.0,"[7, 7, 21, 21]",,,,611,Seton Hill,ii,Pennsylvania State Athletic,24.0,"[0, 10, 0, 14]",,,,,,,5943.0,Duvall-Rosier Field,5000.0,,False,Fairmont,WV,,US,,39.4850848,-80.1425781,,
401655664,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,False,False,,3701.0,Drake Stadium,2181,Drake,fcs,Pioneer,0.0,[],,,,2825,Quincy,ii,Great Lakes,0.0,[],,,,,,,3701.0,Drake Stadium,14557.0,False,False,Des Moines,IA,50311,US,America/Chicago,41.605,-93.655,277.8869934,1925.0
401628320,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,True,False,40127.0,3983.0,War Memorial Stadium (AR),8,Arkansas,fbs,SEC,70.0,"[28, 21, 7, 14]",0.9989700310726486,1454.0,1454.0,2029,Arkansas-Pine Bluff,fcs,SWAC,0.0,"[0, 0, 0, 0]",0.00102996892735141,,,2.5735528941,,,3983.0,War Memorial Stadium (AR),54120.0,False,False,Little Rock,AR,72205,US,America/Chicago,34.749848,-92.330127,112.1398163,1948.0
401644728,2024,1,regular,2024-08-29T23:30:00.000Z,False,True,False,False,23515.0,3739.0,Glass Bowl,2649,Toledo,fbs,Mid-American,49.0,"[21, 7, 14, 7]",0.9854090128176071,1526.0,1526.0,2184,Duquesne,fcs,NEC,10.0,"[7, 3, 0, 0]",0.014590987182392934,,,3.6042805247,,,3739.0,Glass Bowl,26038.0,False,False,Toledo,OH,43606,US,America/New_York,41.6574777,-83.6135652,181.4839783,1937.0
401628327,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,62621.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,51.0,"[28, 7, 10, 6]",0.9989083251415593,1744.0,1744.0,93,Murray State,fcs,MVFC,0.0,"[0, 0, 0, 0]",0.0010916748584407499,,,2.1957671965,,,3829.0,Memorial Stadium,12764.0,False,False,Terre Haute,IN,47809,US,America/Indiana/Indianapolis,39.4746858,-87.3669599,155.5213165,1925.0
401628327,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,62621.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,51.0,"[28, 7, 10, 6]",0.9989083251415593,1744.0,1744.0,93,Murray State,fcs,MVFC,0.0,"[0, 0, 0, 0]",0.0010916748584407499,,,2.1957671965,,,3833.0,Memorial Stadium,47000.0,False,False,Lawrence,KS,66045,US,America/Chicago,38.9629418,-95.2463686,274.855957,1921.0
401628327,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,62621.0,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,51.0,"[28, 7, 10, 6]",0.9989083251415593,1744.0,1744.0,93,Murray State,fcs,MVFC,0.0,"[0, 0, 0, 0]",0.0010916748584407499,,,2.1957671965,,,3838.0,Memorial Stadium,71168.0,False,False,Columbia,MO,65211,US,America/Chicago,38.9358491,-92.3332009,212.6865692,1927.0
401628448,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,50805.0,3953.0,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,17.0,"[0, 14, 0, 3]",0.8741646700190268,1492.0,1492.0,153,North Carolina,fbs,ACC,19.0,"[0, 7, 6, 6]",0.12583532998097324,1546.0,1546.0,8.3966898321,,,3953.0,Huntington Bank Stadium,50850.0,False,False,Minneapolis,MN,55488,US,America/Chicago,44.976525,-93.2245462,254.3902283,2009.0
401673282,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,5880.0,Elliott Field at Don Beebe Stadium,2123,Chadron St,ii,Rocky Mountain,6.0,"[0, 6, 0, 0]",,,,2438,Nebraska-Kearney,ii,Mid America,18.0,"[7, 11, 0, 0]",,,,,,,5880.0,Elliott Field at Don Beebe Stadium,3500.0,,False,Chadron,NE,69337,US,,42.8309807,-103.0003729,,
401634206,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,49438.0,3726.0,Folsom Field,38,Colorado,fbs,Big 12,31.0,"[14, 3, 7, 7]",0.3704693385585345,1324.0,1324.0,2449,North Dakota State,fcs,MVFC,26.0,"[10, 10, 0, 6]",0.6295306614414655,,,6.0376176228,,,3726.0,Folsom Field,50183.0,True,False,Boulder,CO,80309,US,America/Denver,40.0094746,-105.266905,1634.041138,1924.0
401655860,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,3265.0,5116.0,O'Shaughnessy Stadium,2900,St. Thomas (MN),fcs,Pioneer,13.0,"[7, 0, 6, 0]",0.0012056173925438967,,,2894,Sioux Falls,ii,Northern Sun,34.0,"[8, 3, 9, 14]",0.9987943826074561,,,4.8571363888,,,5116.0,O'Shaughnessy Stadium,5025.0,,False,Saint Paul,MN,,US,,44.9497487,-93.0931028,,
401674159,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,5890.0,Lewis Field Stadium,2231,Fort Hays State,ii,Mid America,21.0,"[14, 0, 0, 7]",,,,2025,Angelo State,ii,Lone Star,7.0,"[0, 7, 0, 0]",,,,,,,5890.0,Lewis Field Stadium,6362.0,,False,Hays,KS,67601,US,,38.8791783,-99.3267702,,
401654562,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,7435.0,1905.0,DakotaDome,233,South Dakota,fcs,MVFC,45.0,"[10, 21, 7, 7]",0.9980638710597333,,,425,Northern State,ii,Northern Sun,3.0,"[3, 0, 0, 0]",0.0019361289402667348,,,2.4587291553,,,1905.0,DakotaDome,9100.0,False,True,Vermillion,SD,57069,US,America/Chicago,42.7911218,-96.9278427,373.3928833,1979.0
401675538,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6049.0,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,ii,Lone Star,18.0,"[2, 3, 6, 7]",,,,2403,Missouri Southern State,ii,Mid America,11.0,"[3, 0, 0, 8]",,,,,,,6049.0,"Memorial Stadium (Wichita Falls, TX)",14500.0,,False,Wichita Falls,TX,76307,US,,33.9137085,-98.4933873,,
401673279,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6076.0,Javelina Stadium,2658,Texas A&M-Kingsville,ii,Lone Star,13.0,"[7, 3, 3, 0]",,,,11,Colorado Mesa,ii,Rocky Mountain,16.0,"[8, 0, 0, 8]",,,,,,,6076.0,Javelina Stadium,15000.0,,False,Kingsville,TX,78363,US,,27.5158689,-97.856109,,
401673257,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,,6059.0,Sanchez Family Stadium,2424,New Mexico Highlands,ii,Rocky Mountain,37.0,"[7, 9, 14, 7]",,,,2201,Eastern New Mexico,ii,Lone Star,63.0,"[21, 7, 14, 21]",,,,,,,6059.0,Sanchez Family Stadium,5000.0,,False,Las Vegas,NM,87701,US,,35.5939325,-105.2238969,,
401673254,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,True,,3860.0,O'Harra Stadium,613,South Dakota Mines,ii,Rocky Mountain,6.0,"[0, 3, 3, 0]",,,,2570,CSU Pueblo,ii,Rocky Mountain,35.0,"[7, 7, 14, 7]",,,,,,,3860.0,O'Harra Stadium,4000.0,,False,Rapid City,SD,57701,US,,44.0869329,-103.2274481,,
401675114,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,2014.0,3756.0,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,77.0,"[42, 28, 0, 7]",,,,123086,North American University,,,0.0,"[0, 0, 0, 0]",,,,1.8434041735,,,3756.0,Homer Bryce Stadium,14575.0,False,False,Nacogdoches,TX,75961,US,America/Chicago,31.625719,-94.6444034,89.99433899,1973.0
401636606,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,True,False,20829.0,3486.0,Children's Mercy Park,2305,Kansas,fbs,Big 12,48.0,"[7, 27, 7, 7]",0.9989701373065328,1619.0,1619.0,2815,Lindenwood,fcs,Big South-OVC,3.0,"[0, 0, 0, 3]",0.001029862693467165,,,3.001620721,,,3486.0,Children's Mercy Park,18467.0,True,False,Kansas City,KS,66111,US,America/Chicago,39.121768,-94.823198,300.8,2011.0
401674150,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,True,,5942.0,Francis G. Welch Stadium,2214,Emporia State University,ii,Mid America,30.0,"[0, 6, 10, 14]",,,,2687,Washburn,ii,Mid America,14.0,"[0, 0, 7, 7]",,,,,,,5942.0,Francis G. Welch Stadium,10000.0,,False,Emporia,KS,66801,US,,38.4040054,-96.181623,,
401645317,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,20143.0,4729.0,Yulman Stadium,2655,Tulane,fbs,American Athletic,52.0,"[7, 14, 14, 17]",0.9989668126898874,1565.0,1565.0,2545,SE Louisiana,fcs,Southland,0.0,"[0, 0, 0, 0]",0.0010331873101125932,,,3.9545561472,,,4729.0,Yulman Stadium,30000.0,False,False,New Orleans,LA,70118,US,America/Chicago,29.944616,-90.116692,0.0000000000000000000000000000000000000118,2014.0
401645316,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,21267.0,7221.0,Protective Stadium,5,UAB,fbs,American Athletic,41.0,"[14, 14, 3, 10]",0.998633095814721,1363.0,1363.0,2016,Alcorn State,fcs,SWAC,3.0,"[3, 0, 0, 0]",0.001366904185278961,,,3.2583396559,,,7221.0,Protective Stadium,0.0,False,False,Birmingham,AL,35203,US,,33.5206824,-86.8024326,,
401640998,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,18977.0,3662.0,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,27.0,"[3, 7, 0, 17]",0.006210418812854204,1538.0,1449.0,324,Coastal Carolina,fbs,Sun Belt,55.0,"[17, 14, 10, 14]",0.9937895811871458,1448.0,1537.0,2.3532792649,,,3662.0,AmFirst Stadium,24000.0,False,False,Jacksonville,AL,36265,US,America/Chicago,33.8201052,-85.76647,198.0679016,1947.0
401645318,2024,1,regular,2024-08-30T00:00:00.000Z,False,True,False,False,16483.0,3674.0,Chapman Stadium,202,Tulsa,fbs,American Athletic,62.0,"[14, 27, 7, 14]",0.9988522601651243,1248.0,1248.0,2466,Northwestern State,fcs,Southland,28.0,"[14, 0, 0, 14]",0.001147739834875705,,,4.1619627667,,,3674.0,Chapman Stadium,30000.0,False,False,Tulsa,OK,74194,US,America/Chicago,36.1489175,-95.9437853,235.5928345,1930.0
401654845,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,43849.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,45.0,"[14, 17, 7, 7]",0.998775795771694,1502.0,1502.0,2197,Eastern Illinois,fcs,Big South-OVC,0.0,"[0, 0, 0, 0]",0.0012242042283060472,,,2.616514081,,,3832.0,"Memorial Stadium (Champaign, IL)",60670.0,False,False,Champaign,IL,61820,US,America/Chicago,40.0993268,-88.2359569,223.2471619,1923.0
401628583,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,4612.0,3906.0,Roos Field,331,Eastern Washington,fcs,Big Sky,42.0,"[14, 14, 7, 7]",0.9986200424510411,,,2405,Monmouth,fcs,CAA,27.0,"[7, 7, 0, 13]",0.001379957548958921,,,3.9223201444,,,3906.0,Roos Field,8500.0,False,False,Cheney,WA,99004,US,America/Los_Angeles,47.49278,-117.587353,750.2774658,1967.0
401636607,2024,1,regular,2024-08-30T01:00:00.000Z,False,True,False,False,52210.0,587.0,Rice-Eccles Stadium,254,Utah,fbs,Big 12,49.0,"[7, 28, 7, 7]",0.9989529148338463,1622.0,1622.0,253,Southern Utah,fcs,UAC,0.0,"[0, 0, 0, 0]",0.001047085166153705,,,2.4892539854,,,587.0,Rice-Eccles Stadium,51444.0,False,False,Salt Lake City,UT,84112,US,America/Denver,40.7599724,-111.8488255,1411.543579,1998.0
